gene	S16FT	S16P	S17FT	S17P	S18FT	S18P	S19FT	S19P	S20FT	S20P	S21FT	S21P	S22FT	S22P	S23FT	S23P
ENSG00000132613.14	340	888	2453	1169	2375	2238	1867	534	2489	939	3729	1538	2461	1498	2680	1024
ENSG00000132622.10	290	146	836	41	298	42	605	454	456	36	718	89	421	21	271	52
ENSG00000132623.15	92	312	238	244	324	360	135	235	147	355	67	347	87	510	583	272
ENSG00000132631.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132635.16	1935	1880	2939	2172	1167	2933	2743	4088	1598	1135	1240	1529	786	1492	1492	1988
ENSG00000132639.12	132	294	856	5	407	185	444	2287	1362	323	1985	263	98	45	562	846
ENSG00000132640.14	491	3040	1069	477	1941	787	1118	5319	1066	1016	1226	1801	856	2373	1420	267
ENSG00000132646.10	447	1606	1366	2461	1307	3903	1806	10764	879	664	772	1727	755	1708	1109	2122
ENSG00000132661.3	306	280	520	587	250	1031	655	1176	728	297	195	267	362	397	300	437
ENSG00000132664.11	209	492	483	336	457	615	367	613	409	339	421	418	371	499	393	287
ENSG00000132669.12	255	1756	1012	735	1339	1179	736	411	928	1646	1314	2088	1357	2907	1179	2606
ENSG00000132670.20	882	2443	2442	1492	2512	2619	1841	2179	2321	1426	2449	2247	2254	2557	2439	1776
ENSG00000132671.5	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
ENSG00000132676.15	839	1608	2110	5309	1637	3754	1868	1373	1402	1930	1760	1937	1412	1769	1558	1777
ENSG00000132677.12	7	484	3	4	4	5	33	550	9	97	0	59	3	4	6	2
ENSG00000132680.10	375	3152	2052	2083	2378	2217	1241	845	1614	3803	1651	3581	1371	4774	1644	983
ENSG00000132681.16	3	9	11	0	12	1	0	2	7	0	2	2	6	0	5	1
ENSG00000132688.10	1210	537	5021	477	2627	1085	3933	2368	4542	353	6836	829	4378	634	1809	374
ENSG00000132692.18	47	0	320	8	115	7	163	26	341	3	854	0	13	0	231	10
ENSG00000132693.12	11	496	2	0	0	0	2	0	0	0	2	0	4	3	2	2
ENSG00000132694.18	201	2031	1440	779	1756	1399	825	484	1719	1506	1708	2023	1753	1325	1631	787
ENSG00000132698.14	971	107	1093	1107	415	93	1258	1376	432	647	11	1208	41	1770	950	557
ENSG00000132702.12	64	3	33	1	21	10	86	35	50	0	110	4	42	2	28	2
ENSG00000132703.3	0	37	0	1	0	0	0	0	0	0	0	0	0	4	0	0
ENSG00000132704.15	0	2	29	1	13	3	11	0	9	6	9	4	3	2	2	0
ENSG00000132716.18	1831	3347	3082	3342	2890	2681	2621	1637	2731	3502	2757	2772	2023	2653	2496	1937
ENSG00000132718.8	166	512	1137	1039	1067	963	816	713	1080	362	842	380	1394	100	433	236
ENSG00000132740.8	248	512	681	473	586	611	713	484	817	346	627	457	693	601	593	626
ENSG00000132744.7	33	20	38	12	24	119	56	249	28	106	2	11	2	44	18	3
ENSG00000132746.14	76	44	287	849	357	420	100	5	104	144	0	34	1	1320	773	0
ENSG00000132749.10	76	116	196	1068	246	838	178	103	102	531	43	325	15	206	235	186
ENSG00000132763.14	110	227	274	284	265	634	175	385	157	385	122	272	162	254	265	121
ENSG00000132768.13	208	734	648	851	723	2386	582	579	521	828	363	731	403	643	522	486
ENSG00000132773.11	231	365	494	434	320	611	391	464	594	320	244	362	389	320	328	340
ENSG00000132780.16	2074	3743	4705	5165	4128	6080	4261	5242	3731	2436	4337	3455	2968	3135	3448	2469
ENSG00000132781.17	196	522	668	479	449	937	556	468	543	480	417	465	305	403	390	318
ENSG00000132792.18	884	546	1104	806	772	1165	1433	2007	1166	535	1149	643	971	1090	756	1108
ENSG00000132793.11	1235	1428	2188	1632	1369	1344	1724	2445	1876	1985	2345	1361	1089	1920	1180	1989
ENSG00000132801.6	67	201	149	156	98	104	129	271	66	84	138	144	101	94	122	139
ENSG00000132819.16	856	580	1644	2805	1379	5167	2128	6721	1021	884	1019	1367	558	2797	2968	3500
ENSG00000132821.11	245	0	184	0	168	20	688	31	96	266	67	257	73	775	319	857
ENSG00000132823.10	424	805	1212	1204	993	1156	944	1213	1651	2607	1193	945	1002	2148	963	762
ENSG00000132824.13	1080	2932	3175	2833	4346	1914	3158	2662	3880	3414	5950	3763	5251	5466	3389	3238
ENSG00000132825.6	72	220	257	158	324	229	216	220	207	192	382	219	210	230	312	113
ENSG00000132832.10	0	0	0	0	0	1	0	0	1	3	2	0	0	0	1	0
ENSG00000132837.14	24	446	118	48	95	14	52	31	145	90	199	133	94	104	92	25
ENSG00000132840.9	33	1310	498	117	312	7	223	45	439	98	722	234	563	12	280	15
ENSG00000132842.13	194	1166	1106	1340	1140	632	730	393	801	1134	1064	1458	916	2326	1310	877
ENSG00000132846.5	119	567	680	595	869	489	534	246	687	213	1767	528	545	500	576	327
ENSG00000132849.19	452	1515	846	1410	1458	1367	586	453	861	2261	581	1421	482	2364	1460	1420
ENSG00000132854.18	0	4	15	5	30	3	7	13	23	208	64	2	30	60	14	23
ENSG00000132855.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132872.11	0	1	1	0	122	0	67	953	5	2	48	3	2	1	1	12
ENSG00000132874.14	13	223	7	4	3	5	7	10	4	8	5	1	5	6	3	4
ENSG00000132879.13	1226	1073	1574	426	703	1434	1570	1395	1132	656	955	1131	515	940	936	2644
ENSG00000132881.11	196	104	121	43	93	18	147	74	77	48	122	107	49	89	176	115
ENSG00000132906.17	384	830	1144	249	707	873	768	458	1246	739	679	834	958	582	812	851
ENSG00000132911.4	0	17	1	0	0	0	3	5	1	1	1	79	2	1	2	0
ENSG00000132912.12	915	1788	1470	1827	1673	678	1143	1253	1543	1324	2424	1863	1743	3207	1525	1097
ENSG00000132915.10	10	54	9	16	18	12	14	36	10	26	8	19	3	32	20	25
ENSG00000132932.16	3	159	8	1	7	7	8	79	11	23	4	109	8	16	2	12
ENSG00000132938.19	16	550	20	1	70	6	31	153	34	100	36	240	143	64	21	97
ENSG00000132950.18	23	418	379	147	442	311	206	110	378	570	461	497	653	814	330	207
ENSG00000132952.11	292	815	803	178	823	689	592	354	680	774	627	668	894	953	686	430
ENSG00000132953.16	153	747	656	310	1079	1032	458	465	680	1012	935	733	778	1864	694	371
ENSG00000132958.17	9	7	7	4	2	0	2	12	6	6	3	2	7	2	2	2
ENSG00000132963.7	1483	1250	1794	2114	1085	2524	2580	5168	1488	1472	1409	1398	1386	1659	1099	2436
ENSG00000132964.11	72	402	412	216	387	562	283	406	250	274	435	361	328	513	272	194
ENSG00000132965.9	254	69	409	373	271	467	580	105	464	191	150	406	655	271	437	848
ENSG00000132967.9	41	11	22	34	14	46	43	55	13	12	17	13	12	8	9	19
ENSG00000132970.12	127	1671	493	40	664	218	241	155	725	866	896	965	683	506	486	152
ENSG00000132972.18	0	41	19	2	0	0	1	2	1	0	0	0	26	0	0	0
ENSG00000132975.7	2	1	49	0	78	147	21	9	34	91	2	15	9	52	24	0
ENSG00000133019.11	7	9	78	149	52	18	36	21	67	56	37	42	42	135	60	63
ENSG00000133020.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000133026.12	955	3551	4180	1060	4824	1023	4428	1221	3073	2051	5805	4293	7469	2323	2790	1816
ENSG00000133027.17	1080	414	684	364	360	864	1120	1656	372	181	180	396	151	493	483	1012
ENSG00000133028.10	523	950	976	848	935	1027	831	724	692	529	759	948	813	789	860	705
ENSG00000133030.19	1470	6167	5920	1405	7183	2362	4254	2348	6677	2502	14703	4709	8965	6781	5551	2217
ENSG00000133048.12	433	174	5090	7458	1253	2583	898	14	590	942	135	943	72	1516	6191	7351
ENSG00000133055.8	6	0	7	26	10	57	13	1	3	7	1	4	0	13	35	28
ENSG00000133056.13	161	559	774	283	1255	534	533	387	979	1211	1313	709	1380	695	666	276
ENSG00000133059.16	385	934	873	742	1234	901	703	425	872	884	1762	816	822	943	924	731
ENSG00000133063.15	2	71	7	11	10	12	6	1	18	20	1	39	5	3	6	3
ENSG00000133065.10	685	1179	1455	451	2048	742	1154	365	2218	447	1968	806	1584	475	2450	1256
ENSG00000133067.17	761	0	1429	517	437	1319	396	7	1155	233	255	495	47	5309	344	3074
ENSG00000133069.15	116	107	176	55	191	124	149	258	235	107	173	87	148	58	132	157
ENSG00000133083.14	114	422	439	28	769	124	292	106	418	247	3635	318	1691	993	270	222
ENSG00000133101.9	104	6	174	869	951	3758	392	109	87	376	99	2299	79	1217	1000	639
ENSG00000133103.16	95	817	561	224	815	452	314	236	565	887	758	928	685	1311	734	332
ENSG00000133104.12	803	2738	2254	909	2655	1481	1957	1141	2613	1948	3678	2526	3764	2984	2422	1679
ENSG00000133105.7	0	0	3	0	0	1	0	0	0	0	0	0	96	0	0	0
ENSG00000133106.14	40	724	347	390	609	1970	513	265	927	632	164	189	425	185	213	582
ENSG00000133107.14	10	30	89	9	33	4	27	43	170	32	139	11	212	5	27	2
ENSG00000133110.14	1798	49	10126	317	5660	49	3147	419	12681	107	2763	223	1507	616	5211	5817
ENSG00000133111.3	68	165	347	167	331	299	221	223	362	204	297	216	291	412	281	178
ENSG00000133112.16	78014	59950	125585	82229	64260	68314	129558	66997	73214	46738	81195	112550	82275	166040	76665	139971
ENSG00000133114.17	223	655	665	259	948	766	440	327	584	711	1043	843	765	1726	670	408
ENSG00000133115.11	510	1	188	1	704	61	577	14	44	23	1	224	9	2	1068	0
ENSG00000133116.7	6	60	77	6	122	12	58	9	65	23	86	15	155	6	121	1
ENSG00000133119.12	58	230	242	245	487	1008	171	418	240	332	243	280	202	376	252	66
ENSG00000133121.20	179	850	788	90	1112	456	772	238	718	851	1750	567	1389	555	786	106
ENSG00000133124.11	0	0	0	0	9	0	0	1	2	3	16	18	25	0	5	0
ENSG00000133131.14	216	855	795	252	784	204	595	819	853	565	1618	714	1173	408	669	1368
ENSG00000133134.11	335	430	772	1605	125	646	412	606	697	1362	22	430	89	263	340	935
ENSG00000133135.13	13	19	30	15	19	1	153	2606	10	15	3	6	0	2	13	58
ENSG00000133136.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000133138.19	72	731	357	201	351	101	145	123	241	478	539	512	340	350	447	240
ENSG00000133142.17	2783	3518	5654	3449	3606	2010	8835	5241	4177	2754	6669	3838	8739	1396	2400	4255
ENSG00000133169.5	300	345	415	82	73	57	264	18	238	60	20	156	20	28	163	247
ENSG00000133193.12	172	622	725	604	599	743	511	559	625	1249	566	625	644	747	573	598
ENSG00000133195.11	219	892	492	1075	407	697	560	379	242	580	251	539	277	297	455	618
ENSG00000133216.16	188	1119	496	59	357	277	326	201	540	869	688	762	281	924	290	2634
ENSG00000133226.16	968	2853	3099	939	3871	3076	1903	1069	3263	4286	3210	3015	2684	3576	3234	2065
ENSG00000133243.8	2179	1629	3040	2213	1489	2548	2432	1851	2095	1266	2061	2133	1063	2315	1816	3214
ENSG00000133246.11	174	95	149	24	108	178	309	51	260	59	72	87	49	45	121	179
ENSG00000133247.13	401	544	576	219	298	258	555	828	431	272	434	561	170	312	658	657
ENSG00000133250.13	352	145	336	176	148	465	350	408	214	273	183	166	100	162	198	344
ENSG00000133256.12	234	117	363	941	182	356	315	269	162	207	80	230	51	154	335	640
ENSG00000133265.10	1864	679	1002	565	521	752	1767	2405	657	290	357	867	346	598	1015	959
ENSG00000133275.15	792	1011	1592	893	888	1144	1454	1624	1349	638	751	1449	815	1423	1448	1477
ENSG00000133302.12	70	141	208	117	299	134	163	157	155	147	156	238	183	299	350	79
ENSG00000133313.14	2996	5045	5608	3847	4145	3298	6544	1769	3216	2375	1030	7454	1691	5235	7111	2953
ENSG00000133315.10	720	297	451	220	195	921	649	1101	293	326	153	151	140	220	200	264
ENSG00000133316.15	1485	650	1193	2013	720	2595	1564	1751	1006	1173	474	969	547	1029	769	991
ENSG00000133317.14	4	5	27	9	10	3	11	0	21	4	18	9	27	6	9	156
ENSG00000133318.13	2199	2024	3590	7021	3470	4160	3414	4740	3344	3612	3737	2907	2937	2837	2997	2642
ENSG00000133321.10	1418	446	2092	5781	933	1426	2262	322	1118	1679	705	726	535	979	1911	2681
ENSG00000133328.3	55	7	40	70	67	104	152	4	38	47	3	33	7	22	87	22
ENSG00000133392.17	14347	1263	78029	55	75738	58	58451	1252	111606	657	231495	2302	282287	46	44499	140
ENSG00000133393.12	236	752	849	948	726	520	550	353	739	1253	739	804	747	1017	716	570
ENSG00000133398.3	376	485	718	875	583	1142	825	886	617	312	719	528	594	762	451	794
ENSG00000133401.15	85	1042	382	293	483	194	144	171	362	550	401	687	205	880	603	495
ENSG00000133422.12	402	1165	1385	1032	1010	953	1094	892	1095	1242	1497	1228	1193	1096	1062	1019
ENSG00000133424.20	231	500	740	924	610	24	553	330	1101	548	2053	500	1327	393	769	386
ENSG00000133433.10	12	113	106	19	28	28	31	55	23	26	22	31	57	39	15	40
ENSG00000133454.15	0	7	3	1	2	1	12	54	9	0	3	0	0	1	3	0
ENSG00000133460.19	301	851	404	109	466	294	397	508	394	380	402	618	242	626	407	400
ENSG00000133466.13	883	683	681	91	497	203	856	431	402	537	695	1353	156	620	713	974
ENSG00000133475.16	0	36	0	0	2	0	0	0	0	1	0	2	0	38	0	5
ENSG00000133477.16	155	468	94	150	242	80	325	1363	76	217	5	361	13	408	288	845
ENSG00000133488.14	3	194	5	2	10	2	5	4	21	12	5	59	6	26	8	62
ENSG00000133519.12	66	661	210	5	54	125	110	122	417	582	59	4745	85	1441	96	1428
ENSG00000133561.15	135	622	1076	89	1004	198	614	161	735	182	1075	211	914	118	662	141
ENSG00000133574.9	221	361	1158	200	870	361	950	286	881	189	934	213	1157	160	676	237
ENSG00000133597.9	771	600	985	2243	448	866	998	979	658	515	445	519	323	728	533	1024
ENSG00000133606.10	2205	3138	3286	5448	3106	3250	3191	3028	2844	3689	4043	2839	2189	4209	2973	2549
ENSG00000133612.18	1697	2052	3097	2834	1706	3508	2800	2227	2614	2218	1844	2657	1515	2613	2117	4931
ENSG00000133619.17	175	369	515	314	286	482	386	443	377	178	366	294	336	301	317	441
ENSG00000133624.13	608	844	1021	824	860	1058	934	706	566	679	866	742	588	1113	716	730
ENSG00000133627.17	125	265	278	728	252	939	226	116	147	284	147	224	101	316	222	139
ENSG00000133636.10	27	5	245	2327	173	10	174	14	28	22	61	8	2423	2	129	1
ENSG00000133639.4	969	1939	4593	3547	2662	1729	3397	2832	3998	1586	5622	1656	3598	1944	2868	2514
ENSG00000133640.18	288	132	144	41	541	112	227	62	56	71	42	541	15	258	853	17
ENSG00000133641.17	129	297	383	361	443	481	329	454	293	329	435	288	451	370	297	238
ENSG00000133657.14	251	2284	1414	3310	1944	1723	905	1237	1244	1814	1719	1794	1621	2884	1777	1840
ENSG00000133661.15	66	106	52	9	16	51	94	42	33	21	2	39	45	31	40	93
ENSG00000133665.12	1149	36	340	32	1057	291	1152	71	109	113	14	625	21	154	1995	3
ENSG00000133678.13	485	1004	807	831	1174	634	773	602	515	756	655	992	442	936	1314	579
ENSG00000133687.15	269	485	832	1584	2745	2166	803	113	806	1915	984	1933	2462	1342	1059	788
ENSG00000133703.11	100	722	718	830	1036	838	507	564	660	936	1048	894	932	806	750	474
ENSG00000133704.9	639	1981	1328	815	1699	1160	1014	1162	1240	1757	1954	1808	1733	1971	1234	847
ENSG00000133706.17	1454	3788	3803	4104	3063	2621	2513	2408	2899	4492	2883	3682	2521	6089	2956	2016
ENSG00000133710.15	7	56	40	232	88	2	47	124	15	283	6	29	6	8	20	15
ENSG00000133731.9	62	677	381	212	603	353	338	295	475	898	780	540	559	656	531	465
ENSG00000133739.15	82	372	467	179	504	373	183	117	337	320	399	453	198	233	374	94
ENSG00000133740.10	162	491	368	611	366	991	273	181	267	928	115	586	113	722	438	267
ENSG00000133742.13	0	5	1	10	1	0	1	2	7	6	14	0	0	0	1	0
ENSG00000133773.11	259	378	634	880	607	822	525	671	720	602	440	496	604	608	499	434
ENSG00000133789.14	224	477	1283	448	1521	667	804	300	1436	829	1390	1454	2078	956	1063	729
ENSG00000133794.17	118	544	557	76	387	127	187	223	260	199	292	382	718	586	625	1206
ENSG00000133800.8	221	867	3011	133	1541	70	1520	228	1054	79	1741	385	9800	263	544	627
ENSG00000133805.15	169	558	468	106	889	378	469	405	210	533	92	770	163	540	1279	443
ENSG00000133808.4	0	5	6	2	24	8	10	9	6	14	10	15	11	10	13	48
ENSG00000133812.15	250	905	757	289	1406	485	509	450	1097	1177	1806	1127	1324	1164	996	355
ENSG00000133816.13	257	293	1043	211	2915	589	2335	432	1946	914	7782	1545	4923	584	1518	6549
ENSG00000133818.13	201	530	620	566	537	641	509	266	524	920	557	619	480	321	483	788
ENSG00000133835.14	340	2133	2820	2597	2299	1449	1478	806	1840	2040	2339	2225	2574	2029	2864	1746
ENSG00000133858.15	257	1808	1281	916	1630	1152	822	593	941	1906	1856	1493	1064	2889	1267	718
ENSG00000133863.6	2	155	0	1	45	105	17	118	4	57	2	27	26	24	2	4
ENSG00000133872.13	3972	8569	7412	5925	7004	2673	6736	4424	7178	5441	5679	7106	5622	11220	8422	5610
ENSG00000133874.1	356	299	594	309	372	234	588	141	2358	321	411	349	1389	429	530	198
ENSG00000133878.8	123	103	104	0	121	9	171	248	198	21	28	16	87	8	50	1
ENSG00000133884.9	684	1323	1930	1271	1479	1339	1541	721	1843	1350	1847	1377	1311	1496	1530	1103
ENSG00000133895.14	555	1143	1183	1465	835	2192	896	1222	684	869	588	1120	361	916	844	1274
ENSG00000133935.6	559	1078	1157	1691	736	1352	1135	910	829	600	515	884	525	869	774	1213
ENSG00000133937.4	0	4	9	0	13	20	9	0	13	56	22	4	6	2	3	4
ENSG00000133943.20	1012	1384	2184	3131	1828	2728	1930	854	1925	2173	2116	1290	1066	805	1695	1392
ENSG00000133958.13	33	92	32	25	126	66	42	5	20	39	18	93	7	44	144	85
ENSG00000133961.19	760	2226	2082	1284	2888	1465	1476	678	2493	1380	3431	2202	2550	1651	2671	1134
ENSG00000133962.7	61	62	106	214	31	38	51	9	16	162	31	72	40	72	123	43
ENSG00000133980.4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
ENSG00000133983.14	72	45	134	58	97	160	115	103	97	48	66	125	73	111	110	139
ENSG00000133985.2	377	236	450	574	697	44	471	185	174	769	59	929	160	997	809	188
ENSG00000133997.11	267	318	482	236	386	484	406	286	471	318	436	368	427	306	334	341
ENSG00000134001.12	411	1298	1207	974	1502	2027	1096	965	1264	919	1395	1327	1754	1214	1083	1023
ENSG00000134007.3	2	10	7	2	7	4	8	0	7	6	7	6	5	3	3	2
ENSG00000134013.15	46	921	323	295	206	159	292	673	251	277	543	1196	517	624	186	1089
ENSG00000134014.16	682	757	1003	571	1222	585	929	552	830	992	850	1094	794	1439	1012	754
ENSG00000134020.7	27	14	32	6	16	3	37	6	21	10	20	10	26	10	15	26
ENSG00000134028.14	0	16	54	53	20	114	7	6	4	5	0	7	6	3	0	2
ENSG00000134030.13	453	1997	961	203	971	539	1334	1656	1138	784	1745	1831	2205	804	673	1407
ENSG00000134042.12	8	33	59	21	28	17	18	31	25	17	51	17	12	10	18	16
ENSG00000134046.11	484	1642	1650	1099	1611	1763	1536	752	1332	1144	1196	1608	1701	2296	1438	1606
ENSG00000134049.4	376	996	817	626	771	1556	809	1072	655	506	554	681	670	634	565	596
ENSG00000134056.11	234	356	554	815	349	371	625	781	395	443	402	453	463	776	395	516
ENSG00000134057.14	93	296	364	2686	534	2421	304	1454	197	390	300	488	88	500	225	236
ENSG00000134058.10	209	517	645	1354	515	504	559	243	392	759	348	973	344	1673	633	657
ENSG00000134061.5	32	62	146	65	92	95	123	26	37	33	26	73	101	46	79	91
ENSG00000134070.4	7	87	102	65	89	56	48	41	140	545	74	301	169	499	88	121
ENSG00000134072.10	601	433	1420	290	575	364	1278	1014	1196	247	1184	267	792	138	471	544
ENSG00000134077.15	302	656	742	717	758	642	538	600	749	1417	695	945	789	1194	712	619
ENSG00000134086.7	102	1177	780	693	1150	675	306	410	788	1679	855	1295	706	1476	1078	470
ENSG00000134107.4	172	1563	3731	1490	3642	1534	1909	319	8935	3930	1152	3358	10061	3636	5149	6766
ENSG00000134108.12	671	2176	1892	2484	2037	1498	1530	927	1888	2123	2870	1739	2491	1735	1676	1385
ENSG00000134109.10	186	1720	1126	765	1516	1003	643	464	1122	1301	1277	1581	1223	1539	1103	1054
ENSG00000134115.12	0	5	10	9	1	1	3	1	14	75	11	22	37	30	0	12
ENSG00000134121.9	76	1629	702	387	949	1198	413	241	131	1228	391	5769	779	5393	2963	3219
ENSG00000134138.19	252	328	1264	234	1605	289	755	348	1560	433	3126	359	2020	1235	1162	1709
ENSG00000134146.11	85	168	182	227	194	119	156	117	168	420	158	186	173	379	165	115
ENSG00000134152.10	260	797	912	787	817	403	637	428	880	639	1210	840	912	1243	822	520
ENSG00000134153.9	553	987	1419	1744	827	690	1544	1473	1069	905	1142	918	1184	1213	876	1244
ENSG00000134160.13	1	71	1	1	1	2	2	0	1	1	0	4	0	0	0	0
ENSG00000134183.11	0	3	1	4	0	8	0	3	0	4	1	1	0	8	3	1
ENSG00000134184.12	38	25	32	10	776	1256	550	146	48	13	2116	1024	479	222	476	644
ENSG00000134186.11	496	1978	1666	705	2011	1756	983	777	1443	1993	1586	2183	1678	2191	1879	830
ENSG00000134193.14	0	0	3	3	1	0	1	1	0	0	1	0	0	0	0	88
ENSG00000134198.9	210	42	1412	22	1091	88	558	20	1650	504	3228	174	2074	231	776	140
ENSG00000134200.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134201.10	844	268	717	1	1475	45	1203	152	1906	244	3798	437	1229	38	896	104
ENSG00000134202.10	829	2637	1140	74	1324	677	1624	1342	1455	347	3301	589	2393	116	559	1732
ENSG00000134207.14	2	86	3	1	2	6	7	3	4	51	1	38	1	47	8	1
ENSG00000134215.15	24	1192	199	58	525	1322	86	39	143	2003	33	209	211	2314	177	109
ENSG00000134216.18	10	137	2	0	1	0	1	0	6	0	0	0	0	0	0	0
ENSG00000134222.16	82	65	320	824	243	1590	206	749	110	159	211	141	64	82	83	114
ENSG00000134240.11	5	7	2	52	15	5	32	435	0	22	0	1	0	0	0	1
ENSG00000134242.15	3	31	101	27	100	58	50	16	73	24	20	61	88	111	100	46
ENSG00000134243.11	869	711	2182	3238	4417	2931	2572	2863	1446	4712	2894	2379	2425	3288	2978	1186
ENSG00000134245.17	270	942	213	43	420	24	572	226	192	96	603	1475	212	149	203	366
ENSG00000134247.9	896	2349	4025	1135	2712	1596	2523	1056	4448	1566	9106	3609	7249	1519	2394	3139
ENSG00000134248.13	1205	1753	1546	1481	1092	3643	1996	2877	1211	1579	864	1131	820	981	1130	2078
ENSG00000134249.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134250.18	1385	4837	3380	2320	6343	3367	2310	815	3976	6119	6394	5040	4522	4208	3687	2835
ENSG00000134253.9	372	555	832	199	721	616	496	230	1074	280	1425	391	406	355	702	279
ENSG00000134255.13	307	1145	1187	323	1277	891	788	438	880	1059	1080	1081	998	1209	1473	613
ENSG00000134256.12	27	46	56	19	42	55	36	23	86	36	60	40	94	35	35	33
ENSG00000134258.16	807	3867	2059	5664	2262	3092	767	26	691	3904	18	14	11	455	1951	3
ENSG00000134259.3	54	2	230	2	72	12	121	50	156	38	180	52	219	1	64	132
ENSG00000134262.12	719	1238	1202	434	1013	1015	937	693	969	791	973	999	688	715	950	605
ENSG00000134265.12	278	885	924	896	1085	872	711	536	1028	1735	1058	1143	1078	1082	1027	616
ENSG00000134278.15	156	815	584	961	679	584	504	830	525	800	994	626	919	433	416	458
ENSG00000134283.17	423	1142	1244	1149	1353	1721	913	698	1074	1163	1104	1529	1050	2139	1156	897
ENSG00000134285.10	303	624	734	747	488	762	513	309	482	390	335	504	332	248	430	963
ENSG00000134287.9	1207	2658	3434	3867	3283	3653	2855	1549	2761	3816	3319	3760	2804	3932	3333	3862
ENSG00000134291.11	1059	1209	1336	1721	1156	2573	1857	2906	1268	1007	1311	1785	1109	1017	1014	2306
ENSG00000134294.13	1030	4920	5218	2524	7341	4303	3863	2509	5814	13101	10393	6712	8929	9896	6869	3980
ENSG00000134297.6	36	48	113	127	77	121	90	38	67	117	91	44	74	47	63	79
ENSG00000134308.13	2263	5289	6747	3402	6619	7696	5638	7082	7388	6220	7908	6405	7494	6667	5652	5386
ENSG00000134313.14	266	3275	1727	688	2779	724	1002	730	2143	2453	3527	2667	2805	3122	1996	964
ENSG00000134317.17	27	187	82	72	207	147	94	91	117	833	20	106	106	236	274	37
ENSG00000134318.13	406	960	1560	344	2036	907	1312	635	1709	1141	3508	1449	3319	1767	1347	905
ENSG00000134321.11	142	325	302	407	544	817	397	169	1255	831	195	163	210	204	426	369
ENSG00000134323.10	6	460	20	53	23	26	31	69	9	167	14	233	22	20	9	26
ENSG00000134324.11	213	1168	1123	315	934	597	619	643	1149	1856	1991	1197	1164	1440	851	749
ENSG00000134326.11	47	183	163	213	349	641	240	217	634	486	95	130	128	146	324	141
ENSG00000134330.18	512	727	890	454	702	1280	1048	947	641	725	924	813	709	654	595	1150
ENSG00000134333.13	1176	6558	6640	9942	6054	16496	5874	3154	6790	8282	4831	9422	11844	14950	7446	22359
ENSG00000134339.8	8	122	32	296	13	16	39	1	3	40	0	59	37	22	125	6
ENSG00000134343.12	14	2	11	9	58	36	5	0	7	24	13	60	79	5	17	0
ENSG00000134352.19	830	7016	3792	1367	4830	609	2634	1097	5252	3987	8300	5790	9365	6639	3932	2570
